university_id,major_name_en,major_name_cn,degree_level,is_active,notes
2,Diploma in Agriculture,农业文凭,bachelor,1,Course code: VAG020 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Diploma in Animal Management,动物管理文凭,bachelor,1,Course code: VAG006 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Foundation Diploma in Urban Farming,城市农业基础文凭,bachelor,1,Course code: VAG034 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Associate Diploma in Agricultural Crop Production,农业作物生产副文凭,bachelor,1,Course code: VAG036 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Advanced Diploma in Agriculture - Animal Husbandry,农业高级文凭（畜牧业方向）,master,1,Course code: VAG005 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Certificate in Agriculture,农业证书,bachelor,1,Course code: VAG001 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Certificate in Alternative Farming,替代农业证书,bachelor,1,Course code: VSS103 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Advanced Certificate in Agriculture,农业高级证书,bachelor,1,Course code: VAG055 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Advanced Certificate in Agriculture (Animal Husbandry),农业高级证书（畜牧业方向）,bachelor,1,Course code: VAG053 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Certificate in Horticulture,园艺证书,bachelor,1,Course code: VHT002 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Proficiency Award in Horticulture,园艺能力证书,bachelor,1,Course code: BHT007 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Certificate in Garden Maintenance Services,园林维护服务证书,bachelor,1,Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Certificate in Hydroponics,水培证书,bachelor,1,Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Certificate in Garden Design,花园设计证书,bachelor,1,Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Foundation Certificate in Horticulture,园艺基础证书,bachelor,1,Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Foundation Diploma in Horticulture,园艺基础文凭,bachelor,1,Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Diploma in Horticultural Science,园艺科学文凭,bachelor,1,Course code: VHT027 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Associate Diploma in Horticulture,园艺副文凭,bachelor,1,Course code: VHT026 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Advanced Diploma in Horticultural Management,园艺管理高级文凭,master,1,Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Advanced Diploma in Horticulture,园艺高级文凭,master,1,Course code: VHT009 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Advanced Certificate in Applied Horticulture,应用园艺高级证书,bachelor,1,Course code: VHT079 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Foundation Certificate in Plant Growth for Horticulture Level 2,园艺植物生长基础证书（2级）,bachelor,1,Course code: VHT040 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Foundation Certificate in Residential Garden Planning and Care Level 2,住宅花园规划与养护基础证书（2级）,bachelor,1,Course code: VHT039 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Foundation Certificate in Plant Growth for Horticulture Level 3,园艺植物生长基础证书（3级）,bachelor,1,Course code: VHT041 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Foundation Certificate in Garden Planning and Development Level 3,花园规划与开发基础证书（3级）,bachelor,1,Course code: VHT042 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Advanced Certificate in Wildlife Management,野生动物管理高级证书,bachelor,1,Course code: VEN037 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Associate Diploma in Environmental Management,环境管理副文凭,bachelor,1,Course code: VEN006 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Advanced Diploma in Recreation Studies (Fitness),康体研究高级文凭（健身方向）,master,1,Course code: VRE007 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Proficiency Award in Tourism and Hospitality,旅游与酒店管理能力证书,bachelor,1,Course code: VTR001 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Advanced Certificate in Hospitality & Tourism,酒店与旅游高级证书,bachelor,1,Course code: VTR022 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Associate Diploma in Hospitality and Tourism,酒店与旅游副文凭,bachelor,1,Course code: VTR002 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Advanced Certificate in Event Management,活动管理高级证书,bachelor,1,Course code: VRE052 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Associate Diploma in Food and Nutrition,食品与营养副文凭,bachelor,1,Course code: VRE003 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Proficiency Award in Psychology,心理学能力证书,bachelor,1,Course code: VPS001 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Certificate in Psychology,心理学证书,bachelor,1,Course code: VPS002 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Diploma in Counselling and Psychology,咨询与心理学文凭,bachelor,1,Course code: VPS007 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Proficiency Award in Computer Programming,计算机编程能力证书,bachelor,1,Course code: VIT008 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Certificate in Website Development,网站开发证书,bachelor,1,Course code: VIT002 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Certificate in Information Technology,信息技术证书,bachelor,1,Course code: VIT003 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Associate Diploma in E Commerce,电子商务副文凭,bachelor,1,Course code: VIT004 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Advanced Certificate in Applied Management (Small Business),应用管理高级证书（小型企业方向）,bachelor,1,Course code: VBS001 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
2,Associate Diploma in Marketing Management,市场营销管理副文凭,bachelor,1,Course code: VBS005 | Source: ACS Handbook 2023–2024 (coursecounselling.acs.edu.au)
