university_id,degree_level,major_name_en,major_name_cn,is_active,notes
40,bachelor,Adult and Applied Learning,成人与应用学习,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Agricultural Science with Honours,农业科学（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Agriculture with Honours,农业（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Applied Science (Marine Engineering),应用科学（海洋工程）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Applied Science (Nautical Science),应用科学（航海科学）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Applied Science (Professional Honours in Conservation Management),应用科学（专业荣誉：自然保护管理）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Applied Science (Professional Honours in Environmental Geospatial Science),应用科学（专业荣誉：环境地理空间科学）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Architecture and Built Environments,建筑与建成环境,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Arts,文学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Arts/Business,文学/商学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Arts/Fine Arts,文学/美术,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Arts/Information and Communication Technology,文学/信息与通信技术,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Arts/Laws,文学/法学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Arts/Science,文学/科学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Arts with Honours,文学（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Arts with Professional Honours (Specialisation),文学（方向）（专业荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Biomedicine,生物医学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Business,商学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Business/Information and Communication Technology,商学/信息与通信技术,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Business/Laws,商学/法学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Business/Science,商学/科学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Business with Honours,商学（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Dementia Care,痴呆症护理,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Design,设计,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Economics,经济学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Economics/Laws,经济学/法学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Economics with Honours,经济学（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Education (Health and Physical Education),教育（健康与体育教育）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Education (Primary),教育（小学）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Education with Honours,教育（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Educational Studies,教育研究,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Engineering (Specialisation) with Honours,工程（方向）（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Environmental Design with Honours,环境设计（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Exercise and Sport Science,运动与体育科学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Fine Arts,美术,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Fine Arts with Honours,美术（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Geospatial Science,地理空间科学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Global Logistics and Maritime Management,全球物流与海事管理,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Global Logistics and Maritime Management with Honours,全球物流与海事管理（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Information and Communication Technology,信息与通信技术,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Information and Communication Technology (Honours),信息与通信技术（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Information and Communication Technology/Science,信息与通信技术/科学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Justice Studies with Honours,司法研究（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Laws,法学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Marine and Antarctic Science,海洋与南极科学,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Marine and Antarctic Science with Honours,海洋与南极科学（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Marine and Antarctic Science with Honours (Specialisation),海洋与南极科学（方向）（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Maritime Engineering (Specialisation) (Honours),海事工程（方向）（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Maritime Engineering (Specialisation) (Honours) (Co-operative Education),海事工程（方向）（合作教育）（荣誉）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
40,bachelor,Maritime Engineering (Specialisation) (Honours) - AUT,海事工程（方向）（荣誉）（奥克兰理工大学（AUT）联合培养）,1,Source: University of Tasmania Undergraduate course A–Z listing (https://www.utas.edu.au/study/undergraduate/a-z-listing) (accessed 2026-01-15).
