university_id,major_name_en,major_name_cn,degree_level,is_active,notes
13,Bachelor of Arts / Bachelor of Information Technology,文学学士/信息技术学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D310&version=1&year=2026
13,Bachelor of Arts/Bachelor of Laws,文学学士/法学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D312&version=7&year=2026
13,Bachelor of Arts/Bachelor of Laws,文学学士/法学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D312&version=6&year=2026
13,Bachelor of Arts/Bachelor of Laws,文学学士/法学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D312&version=5&year=2026
13,Bachelor of Arts/Bachelor of Laws,文学学士/法学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D312&version=4&year=2026
13,Bachelor of Arts/Bachelor of Laws,文学学士/法学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D312&version=3&year=2026
13,Bachelor of Arts/Bachelor of Laws,文学学士/法学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D312&version=2&year=2026
13,Bachelor of Arts/Bachelor of Science,文学学士/理学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D311&version=6&year=2026
13,Bachelor of Arts/Bachelor of Science,文学学士/理学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D311&version=5&year=2026
13,Bachelor of Arts/Bachelor of Science,文学学士/理学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D311&version=4&year=2026
13,Bachelor of Arts/Master of International Relations,文学学士/国际关系硕士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D305&version=3&year=2026
13,Bachelor of Arts/Master of International Relations,文学学士/国际关系硕士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D305&version=2&year=2026
13,Bachelor of Arts/Master of Arts (International Relations),文学学士/文学硕士（国际关系）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D305&version=1&year=2026
13,Bachelor of Biomedical Science,生物医学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S323&version=3&year=2026
13,Bachelor of Business,商业学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=M325&version=3&year=2026
13,Bachelor of Business (Sport Management),商业学士（体育管理）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=M391&version=2&year=2026
13,Bachelor of Business Analytics,商业分析学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=M340&version=2&year=2026
13,Bachelor of Business/Bachelor of Arts,商业学士/文学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D330&version=2&year=2026
13,Bachelor of Business/Bachelor of Arts,商业学士/文学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D330&version=1&year=2026
13,Bachelor of Commerce,商学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=M300&version=2&year=2026
13,Bachelor of Commerce / Bachelor of Communication (Advertising),商学学士/传播学学士（广告）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D353&version=1&year=2026
13,Bachelor of Commerce / Bachelor of Communication (Digital Media),商学学士/传播学学士（数字媒体）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D354&version=1&year=2026
13,Bachelor of Commerce / Bachelor of Communication (Journalism),商学学士/传播学学士（新闻学）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D358&version=1&year=2026
13,Bachelor of Commerce / Bachelor of Communication (Public Relations),商学学士/传播学学士（公共关系）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D359&version=1&year=2026
13,Bachelor of Commerce/Bachelor of Arts,商学学士/文学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D385&version=2&year=2026
13,Bachelor of Commerce/Bachelor of Arts,商学学士/文学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D385&version=1&year=2026
13,Bachelor of Commerce/Bachelor of Business Analytics,商学学士/商业分析学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D366&version=2&year=2026
13,Bachelor of Commerce /Bachelor of Information Systems,商学学士/Information Systems学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D366&version=1&year=2026
13,Bachelor of Commerce/Bachelor of Communication,商学学士/传播学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D360&version=1&year=2026
13,Bachelor of Commerce/Bachelor of Laws,商学学士/法学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D322&version=3&year=2026
13,Bachelor of Commerce/Bachelor of Laws,商学学士/法学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D322&version=2&year=2026
13,Bachelor of Commerce/Bachelor of Science,商学学士/理学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D321&version=2&year=2026
13,Bachelor of Commerce/Bachelor of Science,商学学士/理学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D321&version=1&year=2026
13,Bachelor of Communication,传播学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A318&version=1&year=2026
13,Bachelor of Communication (Advertising),传播学学士（广告）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A334&version=1&year=2026
13,Bachelor of Communication (Digital Media),传播学学士（数字媒体）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A333&version=2&year=2026
13,Bachelor of Communication (Journalism),传播学学士（新闻学）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A331&version=1&year=2026
13,Bachelor of Communication (Public Relations),传播学学士（公共关系）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A325&version=2&year=2026
13,Bachelor of Computer Science,计算机科学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S306&version=2&year=2026
13,Bachelor of Computer Science,计算机科学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S306&version=1&year=2026
13,Bachelor of Computer Science,计算机科学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S306E&version=1&year=2026
13,Bachelor of Construction Management (Honours)/Bachelor of Property and Real Estate,施工管理学士（荣誉）/物业与房地产学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D336&version=2&year=2026
13,Bachelor of Construction Management (Honours)/Bachelor of Property and Real Estate,施工管理学士（荣誉）/物业与房地产学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D336&version=1&year=2026
13,Bachelor of Creative Arts,创意艺术学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A317&version=2&year=2026
13,Bachelor of Creative Arts (Dance),创意艺术学士（舞蹈）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A356&version=4&year=2026
13,Bachelor of Creative Arts (Drama),创意艺术学士（戏剧）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A357&version=3&year=2026
13,Bachelor of Creative Arts (Photography),创意艺术学士（摄影）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A352&version=2&year=2026
13,Bachelor of Creative Arts (Visual Arts),创意艺术学士（视觉艺术）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A359&version=3&year=2026
13,Bachelor of Creative Arts (Visual Communication Design),创意艺术学士（视觉传达设计）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A355&version=2&year=2026
13,Bachelor of Creative Writing,创意写作学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A316&version=4&year=2026
13,Bachelor of Criminology,犯罪学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A329&version=1&year=2026
13,Bachelor of Criminology/Bachelor of Business,犯罪学学士/商业学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D332&version=1&year=2026
13,Bachelor of Criminology/Bachelor of Cyber Security,犯罪学学士/网络安全学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D380&version=3&year=2026
13,Bachelor of Criminology/Bachelor of Laws,犯罪学学士/法学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D335&version=3&year=2026
13,Bachelor of Criminology/Bachelor of Laws,犯罪学学士/法学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D335&version=2&year=2026
13,Bachelor of Criminology/Bachelor of Psychological Science,犯罪学学士/心理科学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D390&version=2&year=2026
13,Bachelor of Criminology/Bachelor of Psychological Science,犯罪学学士/心理科学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D390&version=1&year=2026
13,Bachelor of Cyber Security,网络安全学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S334&version=4&year=2026
13,Bachelor of Cyber Security,网络安全学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S334E&version=1&year=2026
13,Bachelor of Data Science,Data 理学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S379&version=1&year=2026
13,Bachelor of Data Science,Data 理学学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S379E&version=1&year=2026
13,Bachelor of Design,Design学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A319&version=1&year=2026
13,Bachelor of Design (3d Animation),Design学士（3d Animation）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A343&version=1&year=2026
13,Bachelor of Design (Architecture),Design学士（Architecture）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S342&version=2&year=2026
13,Bachelor of Design (Architecture)/Bachelor of Construction Management (Honours),Design学士（Architecture）/施工管理学士（荣誉）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D364&version=4&year=2026
13,Bachelor of Design (Architecture)/Bachelor of Property and Real Estate,Design学士（Architecture）/物业与房地产学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D307&version=1&year=2026
13,Bachelor of Design (Architecture)/Master of Architecture,Design学士（Architecture）/Architecture硕士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=D306&version=1&year=2026
13,Bachelor of Design (Digital Technologies),Design学士（Digital Technologies）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A344&version=1&year=2026
13,Bachelor of Design (Visual Communication),Design学士（Visual 传播学）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=A345&version=1&year=2026
13,Bachelor of Early Childhood Education,Early Childhood 教育学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=E333&version=1&year=2026
13,Bachelor of Early Childhood Studies,Early Childhood Studies学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=E320&version=2&year=2026
13,Bachelor of Early Childhood and Primary Education,Early Childhood与Primary 教育学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=E334&version=1&year=2026
13,Bachelor of Education (Early Years),教育学士（Early Years）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=E330&version=3&year=2026
13,Bachelor of Early Childhood Education,Early Childhood 教育学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=E330&version=2&year=2026
13,Bachelor of Education (Primary),教育学士（小学）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=E359&version=7&year=2026
13,Bachelor of Education (Primary),教育学士（小学）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=E359&version=6&year=2026
13,Bachelor of Education (Primary),教育学士（小学）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=E359&version=5&year=2026
13,Bachelor of Engineering,工程学士,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S367&version=3&year=2026
13,Bachelor of Environmental Science (Marine Biology),环境科学学士（海洋生物学）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S399&version=1&year=2026
13,Bachelor of Environmental Science (Wildlife and Conservation Biology),环境科学学士（野生动物与保护生物学）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S393&version=2&year=2026
13,Bachelor of Environmental Science (Wildlife and Conservation Biology),环境科学学士（野生动物与保护生物学）,bachelor,1,https://handbook.deakin.edu.au/current-students-courses/course.php?course=S393&version=1&year=2026
