university_id,major_name_en,major_name_cn,degree_level,is_active,notes
2698,Diploma in Chemical Engineering (T33),化学工程文凭,bachelor,1,
2698,Common Science Programme (T70),通用科学课程,bachelor,1,
2698,"Diploma in Food, Nutrition & Culinary Science (T26)",食品、营养与烹饪科学文凭,bachelor,1,
2698,Diploma in Medical Biotechnology (T64),医学生物技术文凭,bachelor,1,
2698,Diploma in Pharmaceutical Science (T25),制药科学文凭,bachelor,1,
2698,Diploma in Veterinary Technology (T45),兽医技术文凭,bachelor,1,
2698,Diploma in Accountancy & Finance (T02),会计与金融文凭,bachelor,1,
2698,Diploma in Business (T10),商业文凭,bachelor,1,
2698,Common Business Programme (T01),通用商业课程,bachelor,1,
2698,Diploma in Communications & Media Management (T40),传播与媒体管理文凭,bachelor,1,
2698,Diploma in Culinary & Catering Management (T18),烹饪与餐饮管理文凭,bachelor,1,
2698,Diploma in Hospitality & Tourism Management (T08),酒店与旅游管理文凭,bachelor,1,
2698,Diploma in Law & Management (T09),法律与管理文凭,bachelor,1,
2698,Diploma in International Trade & Logistics (T07),国际贸易与物流文凭,bachelor,1,
2698,Diploma in Marketing (T67),市场营销文凭,bachelor,1,
2698,Diploma in Fashion Management & Design (T20),时尚管理与设计文凭,bachelor,1,
2698,Common Design Programme (T71),通用设计课程,bachelor,1,
2698,Diploma in Communication Design (T59),视觉传达设计文凭,bachelor,1,
2698,Diploma in Digital Film & Television (T23),数字电影与电视制作文凭,bachelor,1,
2698,Diploma in Interior Architecture & Design (T22),室内建筑与设计文凭,bachelor,1,
2698,Diploma in Product Experience & Design (T35),产品体验与设计文凭,bachelor,1,
2698,Diploma in Aerospace Electronics (T50),航空航天电子文凭,bachelor,1,
2698,Diploma in Aerospace Engineering (T51),航空航天工程文凭,bachelor,1,
2698,Diploma in Architectural Technology & Building Services (T29),建筑技术与楼宇服务文凭,bachelor,1,
2698,Diploma in Aviation Management (T04),航空管理文凭,bachelor,1,
2698,Diploma in Biomedical Engineering (T38),生物医学工程文凭,bachelor,1,
2698,Diploma in Business Process & Systems Engineering (T43),业务流程与系统工程文凭,bachelor,1,
2698,Common Engineering Programme (T56),通用工程课程,bachelor,1,
2698,Diploma in Computer Engineering (T13),计算机工程文凭,bachelor,1,
2698,Diploma in Electronics (T65),电子工程文凭,bachelor,1,
2698,Diploma in Integrated Facility Management (T28),综合设施管理文凭,bachelor,1,
2698,Diploma in Mechatronics (T66),机电一体化文凭,bachelor,1,
2698,Diploma in Early Childhood Development & Education (T68),幼儿发展与教育文凭,bachelor,1,
2698,Diploma in Psychology Studies (T48),心理学研究文凭,bachelor,1,
2698,Diploma in Social Sciences in Gerontology (T53),老年学社会科学文凭,bachelor,1,
2698,Diploma in Applied Artificial Intelligence (T69),应用人工智能文凭,bachelor,1,
2698,Diploma in Big Data & Analytics (T60),大数据与分析文凭,bachelor,1,
2698,Common ICT Programme (T63),通用信息与通信技术课程,bachelor,1,
2698,Diploma in Cybersecurity & Digital Forensics (T62),网络安全与数字取证文凭,bachelor,1,
2698,Diploma in Immersive Media & Game Development (T58),沉浸式媒体与游戏开发文凭,bachelor,1,
2698,Diploma in Information Technology (T30),信息技术文凭,bachelor,1,
