university_id,major_name_en,major_name_cn,degree_level,is_active,notes
2703,Ancient History BA,古代史（BA）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/ancient-history-ba
2703,Ancient Languages BA,古代语言（BA）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/ancient-languages-ba
2703,Ancient Languages with Year Abroad BA,古代语言（海外交流年）（BA）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/ancient-languages-year-abroad-ba
2703,Anthropology BSc,人类学（BSc）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/anthropology-bsc
2703,Anthropology BSc,人类学（BSc）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/anthropology-bsc-2025
2703,Anthropology with a Year Abroad BSc,人类学（海外交流年）（BSc）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/anthropology-year-abroad-bsc
2703,Anthropology with a Year Abroad BSc,人类学（海外交流年）（BSc）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/anthropology-year-abroad-bsc-2025
2703,Applied Medical Sciences BSc,应用医学科学（BSc）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/applied-medical-sciences-bsc
2703,Archaeology BA,考古学（BA）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/archaeology-ba
2703,Archaeology BA,考古学（BA）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/archaeology-ba-2025
2703,Archaeology BSc,考古学（BSc）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/archaeology-bsc
2703,Archaeology BSc,考古学（BSc）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/archaeology-bsc-2025
2703,Archaeology and Anthropology BA,考古学与人类学（BA）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/archaeology-and-anthropology-ba
2703,Archaeology and Anthropology BA,考古学与人类学（BA）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/archaeology-and-anthropology-ba-2025
2703,Archaeology with a Placement Year BA,考古学（一年实习）（BA）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/archaeology-placement-year-ba
2703,Archaeology with a Placement Year BA,考古学（一年实习）（BA）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/archaeology-placement-year-ba-2025
2703,Archaeology with a Year Abroad BA,考古学（海外交流年）（BA）,bachelor,1,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/archaeology-year-abroad-ba
