university_id,major_name_en,major_name_cn,degree_level,is_active,notes
2701,BA Anthropology and Law,人类学与法学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BA Geography,地理学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BA History,历史学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BA Social Anthropology,社会人类学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Accounting and Finance,会计与金融,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Actuarial Science,精算学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Actuarial Science (with a Placement Year),精算学（带一年实习/实习）,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Data Science,数据科学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Econometrics and Mathematical Economics,计量经济学与数理经济学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Economic History,经济史,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Economic History and Geography,经济史与地理学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Economics,经济学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Economics and Data Science,经济学与数据科学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Economics and Economic History,经济学与经济史,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Environment and Sustainable Development,环境与可持续发展,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Environment and Sustainable Development with Economics,环境与可持续发展（经济学方向）,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Finance,金融学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Financial Mathematics and Statistics,金融数学与统计学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Geography with Economics,地理学（经济学方向）,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc History and Politics,历史学与政治学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc International Relations,国际关系,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc International Relations and Chinese,国际关系与中文,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc International Relations and History,国际关系与历史学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc International Social and Public Policy,国际社会与公共政策,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc International Social and Public Policy with Economics,国际社会与公共政策（经济学方向）,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc International Social and Public Policy with Politics,国际社会与公共政策（政治学方向）,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,"BSc Language, Culture and Society",语言、文化与社会,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Management,管理学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Mathematics and Economics,数学与经济学,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Mathematics with Data Science,数学（数据科学方向）,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
2701,BSc Mathematics with Economics,数学（经济学方向）,bachelor,1,https://www.lse.ac.uk/study-at-lse/Undergraduate/Prospective-Students/Virtual-undergraduate-open-day/our-departments-and-degree-programmes/our-departments-and-degree-programmes
